BankID,BankName,AccountName,AccountNumber,AccountType,AccountTypeCode,AccountStatus,OpenDate,CloseDate,BaseCurrency,SettlementCurrency,InterestRate,InterestRateType,ElectronicStatementDelivery,Latest StatusChangeDate,Latest FromStatus,Latest ToStatus,BalanceType (Current),AsOfDate (Current),BalanceAmount (Current),BalanceCurrency (Current),Address Input,Address Line 1,Address Line 2,City,State or Province,Country,Postal Code,Zip5,Zip4
BANK5299,"Brown, Johnson and Sweeney",John Mendoza,2598381024,Checking,AT001,Matured,20-01-2023,,USD,EUR,6.83,N/A,TRUE,25-02-2022,Inactive,Matured,Market Value,09-10-2025,5317.45,USD,"906 Jose Ranch, Michaelmouth, NV 46589-6510",9605 Sarah Trafficway,Apt. 650,Michaelmouth,NV,USA,46589-6510,46589,6510
BANK1043,"White, Mathis and Flores",Juan Townsend,7731521073,Checking,AT001,Matured,18-11-2011,,USD,USD,1.13,Variable,TRUE,03-05-2021,Matured,Matured,Current Balance,09-10-2025,46921.85,USD,"76883 Simon Extension, East Danielburgh, CA 37590-8372",76543 Jacqueline Hollow,,East Danielburgh,CA,USA,37590-8372,37590,8372
BANK7968,Green PLC,Connie Gonzalez,5549375664,CD (Certificate of Deposit),AT003,Inactive,03-02-2022,,USD,USD,1.75,Fixed,TRUE,14-05-2025,Closed,Inactive,Book Value,09-10-2025,132673.82,USD,"6456 Cynthia Spring, Ryanton, PR 77422-9779",5866 Bradley Street,,Ryanton,PR,USA,77422-9779,77422,9779
BANK4467,Gonzalez Inc,Jason Waters,7305139343,Business Checking,AT005,Inactive,22-06-2010,,USD,USD,5.55,Variable,TRUE,30-09-2025,Pending,Inactive,Final Balance,09-10-2025,161332.3,USD,"835 Teresa Coves, Crossmouth, KS 36408-5040",501 Matthew Parks Suite 679,Apt. 305,Crossmouth,KS,USA,36408-5040,36408,5040
BANK5550,Wilson and Sons,James Logan,8158852999,Loan,AT006,Inactive,27-03-2011,,USD,USD,3.04,Variable,TRUE,27-07-2022,Pending,Inactive,Principal Owed,09-10-2025,72809.69,USD,"488 Marc Stravenue Suite 645, Cowanport, SC 29628-5756",2408 Lowe Ports,,Cowanport,SC,USA,29628-5756,29628,5756
BANK2649,"Johnson, Edwards and Hendrix",Aaron Morris,1154332420,Savings,AT002,Pending,07-02-2019,,USD,CAD,4.57,Fixed,TRUE,22-01-2022,Matured,Pending,Available Balance,09-10-2025,181297.64,USD,"03479 Soto Meadows Apt. 935, Brandonport, SC 56095-5980",208 Kristy Lane,Apt. 461,Brandonport,SC,USA,56095-5980,56095,5980
BANK6341,"Fowler, Whitney and Riley",Rhonda Ross,2608121335,Loan,AT006,Closed,16-02-2021,29-05-2021,USD,CAD,2.99,N/A,FALSE,24-05-2024,Inactive,Closed,Final Balance,09-10-2025,35151.55,USD,"5071 Amanda Squares Apt. 627, Johnsonhaven, IA 92425-4621",034 Travis Stream,Apt. 840,Johnsonhaven,IA,USA,92425-4621,92425,4621
BANK2302,Freeman-Foley,Theresa Christensen,9422407053,Brokerage / Securities,AT004,Inactive,23-01-2020,,USD,USD,4.09,Variable,FALSE,24-08-2024,Inactive,Inactive,Final Balance,09-10-2025,125662.05,USD,"49519 Robert Mountains Suite 186, Cookshire, NY 43524-9829",735 Jamie Mission Suite 084,,Cookshire,NY,USA,43524-9829,43524,9829
BANK4924,Ward-Schmitt,Michelle Hunter,3080335588,Brokerage / Securities,AT004,Inactive,14-03-2008,,USD,USD,4.61,Variable,TRUE,11-08-2025,Active,Inactive,Principal Owed,09-10-2025,100934.65,USD,"07224 Steven Cape Suite 092, Lake Angelica, AK 58212-7975",0612 Tammy Creek,,Lake Angelica,AK,USA,58212-7975,58212,7975
BANK7619,"Rivera, Davis and Scott",Ethan Reynolds,3298743310,Savings,AT002,Active,13-10-2014,,USD,USD,2.31,Variable,TRUE,01-03-2024,Closed,Active,Book Value,09-10-2025,20287.04,USD,"205 Brown Drives Apt. 644, Port Katelyn, IN 72675-5725",341 Natalie Stream Suite 119,,Port Katelyn,IN,USA,72675-5725,72675,5725
BANK2299,Jackson-Hughes,David Ray,3699586757,Business Checking,AT005,Pending,04-05-2015,,USD,INR,3.12,Fixed,TRUE,31-12-2022,Inactive,Pending,Book Value,09-10-2025,60903.91,USD,"78379 Becker Way Suite 832, Port Loriport, GU 72932-1335",374 Perez Road,,Port Loriport,GU,USA,72932-1335,72932,1335
BANK2848,Miller-Avila,Jason Johnson,8840290409,Credit Card Account,AT010,Pending,30-03-2022,,USD,INR,0.9,Fixed,FALSE,26-12-2020,Inactive,Pending,Current Balance,09-10-2025,24747.77,USD,"916 Gutierrez Gardens, East Billy, ND 96367-3006",927 Ashley Mountain,,East Billy,ND,USA,96367-3006,96367,3006
BANK5348,Malone-Farmer,Mr. Dale Daniels,9817982829,Business Checking,AT005,Inactive,13-11-2018,,USD,GBP,5.26,Variable,FALSE,01-04-2024,Closed,Inactive,Available Balance,09-10-2025,173605.57,USD,"09019 Antonio Crossroad Apt. 638, Alyssaland, PW 86628-3868",41506 Brandi Forge Apt. 160,Apt. 924,Alyssaland,PW,USA,86628-3868,86628,3868
BANK2285,Russo-Webb,Mrs. Becky Anderson,1588954150,Credit Card Account,AT010,Closed,04-12-2012,10-03-2025,USD,EUR,4.14,N/A,TRUE,06-03-2025,Pending,Closed,Principal Owed,09-10-2025,19309.73,USD,"874 Carpenter Villages Apt. 716, West Jackland, MH 19685-2103",941 Schwartz Mission,Suite 739,West Jackland,MH,USA,19685-2103,19685,2103
BANK5563,Navarro-Hall,Tracy Long,1937224622,Checking,AT001,Inactive,10-09-2011,,USD,USD,5.82,Fixed,FALSE,26-08-2022,Active,Inactive,Book Value,09-10-2025,170067.01,USD,"514 Juarez Springs, North Sarah, AS 75373-8239",6189 Love Cove,Suite 041,North Sarah,AS,USA,75373-8239,75373,8239
BANK5115,"Castro, Delacruz and Kennedy",Jacob Cantrell,7170636397,Trust Account,AT009,Matured,05-01-2010,,USD,CAD,4.1,N/A,TRUE,13-04-2024,Matured,Matured,Current Balance,09-10-2025,75687.48,USD,"1310 Tony Ridges, East Gabrielaborough, SD 22077-1880",9665 Christina Alley Suite 932,,East Gabrielaborough,SD,USA,22077-1880,22077,1880
BANK9990,Perkins-Jackson,Tara Young,9505164888,Custodial Account,AT008,Matured,10-04-2022,,USD,GBP,7.05,Variable,TRUE,19-11-2021,Matured,Matured,Current Balance,09-10-2025,15276.83,USD,"44698 Charles Creek Apt. 725, Ramosview, UT 47133-8986",5723 Hebert Creek,,Ramosview,UT,USA,47133-8986,47133,8986
BANK5324,"Mckee, Garza and Weaver",Wendy Thomas,6165296089,Trust Account,AT009,Inactive,12-08-2021,,USD,INR,0.26,Fixed,TRUE,23-05-2022,Pending,Inactive,Current Balance,09-10-2025,178915.54,USD,"738 Brian Green, East Manuel, CT 78069-5670",80946 Vasquez Drive Apt. 740,Apt. 460,East Manuel,CT,USA,78069-5670,78069,5670
BANK6161,Duncan Ltd,Jacob Austin,3584060543,Custodial Account,AT008,Inactive,15-08-2019,,USD,GBP,1.49,Variable,TRUE,13-02-2023,Inactive,Inactive,Available Balance,09-10-2025,76152.83,USD,"1240 Michael Overpass, Debraville, MO 84917-9146",94355 Henderson Branch Apt. 305,,Debraville,MO,USA,84917-9146,84917,9146
BANK8430,Johnson Ltd,Stacy Allison,9024244903,CD (Certificate of Deposit),AT003,Closed,09-10-2009,22-02-2021,USD,GBP,1.31,Variable,FALSE,21-01-2021,Closed,Closed,Market Value,09-10-2025,43527.96,USD,"80835 Smith Estate Suite 396, North Jennifer, SC 59833-8811",8819 David Hill Suite 946,,North Jennifer,SC,USA,59833-8811,59833,8811
BANK7459,Simpson-Graham,Eric Thomas,9719539581,CD (Certificate of Deposit),AT003,Pending,18-09-2010,,USD,INR,2.97,Variable,TRUE,30-04-2021,Closed,Pending,Current Balance,09-10-2025,196919.98,USD,"527 Paul Views Apt. 891, New Brittany, CO 96501-3795",848 Melinda Haven,,New Brittany,CO,USA,96501-3795,96501,3795
BANK1349,"Wyatt, Johnson and Kelley",Carl Craig,5105361410,Business Checking,AT005,Active,26-04-2009,,USD,INR,4.13,Variable,FALSE,07-11-2024,Active,Active,Available Balance,09-10-2025,84843.06,USD,"8770 Avery Drive Suite 772, Fisherport, IA 83980-7473",179 Edward Rue Suite 819,,Fisherport,IA,USA,83980-7473,83980,7473
BANK5265,Hunt PLC,Nicole Espinoza,1097258977,Brokerage / Securities,AT004,Closed,27-07-2016,25-03-2022,USD,CAD,7.48,Fixed,TRUE,05-01-2022,Matured,Closed,Final Balance,09-10-2025,176699.63,USD,"6349 Jeremy Skyway, North Devon, SC 62061-2287",791 Vickie Coves Suite 680,Suite 920,North Devon,SC,USA,62061-2287,62061,2287
BANK2420,"Peters, Zavala and Rice",Sue Rodriguez,7807246447,Business Checking,AT005,Inactive,08-02-2013,,USD,GBP,6.29,Fixed,FALSE,19-12-2020,Pending,Inactive,Available Balance,09-10-2025,1086.31,USD,"819 Morgan Overpass Suite 240, West Marybury, DC 89084-4345",282 Green Drive,Apt. 322,West Marybury,DC,USA,89084-4345,89084,4345
BANK2988,Hughes PLC,Timothy Rodgers,7091622998,Business Checking,AT005,Pending,19-10-2020,,USD,EUR,7.08,Fixed,TRUE,15-10-2021,Inactive,Pending,Current Balance,09-10-2025,41924.22,USD,"39049 Michael Parkways Apt. 367, Andreahaven, IL 88188-4195",35507 Megan Via Suite 449,,Andreahaven,IL,USA,88188-4195,88188,4195
BANK7071,Macias-George,Christopher Stewart,9828519101,CD (Certificate of Deposit),AT003,Inactive,19-12-2012,,USD,EUR,5.52,N/A,FALSE,21-09-2022,Closed,Inactive,Final Balance,09-10-2025,161974.14,USD,"694 Anthony Lodge Suite 770, Savagebury, NH 18816-8111",0547 Ronald Spring,Apt. 453,Savagebury,NH,USA,18816-8111,18816,8111
BANK8554,Alexander LLC,Noah Martinez,7190659119,Loan,AT006,Pending,06-06-2007,,USD,EUR,6.61,N/A,TRUE,16-05-2021,Matured,Pending,Available Balance,09-10-2025,88918.7,USD,"40828 Kennedy Orchard, Joshuamouth, MS 31823-6130",674 Curtis Freeway Suite 901,,Joshuamouth,MS,USA,31823-6130,31823,6130
BANK9900,"Forbes, Lee and Joseph",Jennifer Mcfarland,9951863503,Money Market,AT007,Closed,05-12-2022,27-09-2023,USD,INR,7.07,N/A,TRUE,29-01-2022,Closed,Closed,Market Value,09-10-2025,59062.99,USD,"48994 Cooper Forest, West John, TN 58987-5175",7730 Tara Station,,West John,TN,USA,58987-5175,58987,5175
BANK9538,Le Ltd,Allison Smith,6257134834,Trust Account,AT009,Closed,13-10-2007,14-01-2010,USD,CAD,1.1,Variable,TRUE,07-06-2022,Matured,Closed,Book Value,09-10-2025,117184.27,USD,"47185 Crystal Mills, Reedland, AK 12484-8968",7228 Jennifer Manor Apt. 420,,Reedland,AK,USA,12484-8968,12484,8968
BANK9755,"Rodriguez, Smith and Wright",Aaron Lopez,4269751008,Trust Account,AT009,Matured,23-01-2012,,USD,INR,7.13,Fixed,FALSE,15-07-2025,Matured,Matured,Final Balance,09-10-2025,92741.72,USD,"48012 Rivera Ports, Lawrencemouth, FL 68813-6817",073 Paul Isle,Apt. 946,Lawrencemouth,FL,USA,68813-6817,68813,6817
BANK7806,Miller-Johnson,Kevin Davidson,6898917782,Brokerage / Securities,AT004,Matured,11-11-2006,,USD,INR,2.14,N/A,TRUE,10-07-2023,Closed,Matured,Available Balance,09-10-2025,57352.83,USD,"2328 Nelson Stream Suite 430, Port Michael, WY 35766-9827",164 Jason Way,Apt. 638,Port Michael,WY,USA,35766-9827,35766,9827
BANK7515,"Le, Morrow and Eaton",James Carpenter,5825442841,Brokerage / Securities,AT004,Active,14-04-2022,,USD,USD,5.69,N/A,TRUE,15-08-2023,Active,Active,Market Value,09-10-2025,185014.62,USD,"5998 Griffin Creek, West Gina, VI 52829-8782",567 Gonzalez Junction,,West Gina,VI,USA,52829-8782,52829,8782
BANK5843,"Harrison, Blankenship and Miller",Kristy Boyer,2187078758,Money Market,AT007,Matured,12-11-2013,,USD,INR,5.61,Variable,FALSE,25-06-2024,Active,Matured,Principal Owed,09-10-2025,67296.98,USD,"00509 Myers Forge Suite 347, Sampsonborough, SD 85130-9363",2038 Brian Crest Suite 531,,Sampsonborough,SD,USA,85130-9363,85130,9363
BANK4285,"Terrell, Coleman and Hinton",Savannah Thompson,7810292828,Loan,AT006,Matured,09-10-2015,,USD,USD,6.51,Fixed,FALSE,10-05-2024,Closed,Matured,Principal Owed,09-10-2025,181258.63,USD,"21168 James Coves Suite 204, East Dawnchester, OH 97491-2910",5861 Harris Wall Apt. 523,Suite 279,East Dawnchester,OH,USA,97491-2910,97491,2910
BANK5007,"White, Lane and Owens",Allison Blake,4906742974,Money Market,AT007,Inactive,16-11-2007,,USD,CAD,7.12,Fixed,TRUE,19-10-2020,Pending,Inactive,Principal Owed,09-10-2025,37296.19,USD,"19369 Edwards Place, Berrymouth, NM 80255-1519",0369 Johnny Locks Apt. 774,,Berrymouth,NM,USA,80255-1519,80255,1519
BANK8595,Bennett-Parker,William Williams,5120935000,Money Market,AT007,Closed,29-04-2013,30-11-2015,USD,GBP,6.23,Fixed,FALSE,01-06-2024,Inactive,Closed,Final Balance,09-10-2025,171969.2,USD,"734 Michael Highway, Mirandaside, VA 96637-1581",630 Amanda Center Apt. 927,Apt. 876,Mirandaside,VA,USA,96637-1581,96637,1581
BANK6029,Winters PLC,Claudia Bishop,8085255890,Trust Account,AT009,Active,15-07-2019,,USD,EUR,1.57,N/A,FALSE,25-11-2022,Closed,Active,Principal Owed,09-10-2025,178473.07,USD,"4090 Courtney Junction, North Jermaine, ID 69281-7135",4858 Owen Lakes,,North Jermaine,ID,USA,69281-7135,69281,7135
BANK1474,Murphy and Sons,James Harris,2948557227,Trust Account,AT009,Closed,21-07-2010,23-08-2022,USD,USD,3.14,N/A,TRUE,06-04-2022,Matured,Closed,Final Balance,09-10-2025,20378.21,USD,"986 Singh Station Suite 206, Hendersonland, AR 44436-5218",8153 Jacob Trafficway,,Hendersonland,AR,USA,44436-5218,44436,5218
BANK1882,Preston Inc,Mr. Joseph Vargas PhD,5882541481,Credit Card Account,AT010,Active,14-02-2012,,USD,GBP,7.42,Fixed,TRUE,13-03-2021,Inactive,Active,Final Balance,09-10-2025,137363.96,USD,"418 Adrian Springs, New Daryl, RI 78264-2358",3504 White Route,,New Daryl,RI,USA,78264-2358,78264,2358
BANK2392,"Fisher, Hopkins and Tate",Gary Brooks,1800301302,Credit Card Account,AT010,Inactive,18-09-2015,,USD,GBP,5.83,Fixed,TRUE,28-04-2023,Closed,Inactive,Market Value,09-10-2025,37349.97,USD,"13155 Derek Mountains Suite 247, Sawyerton, ME 76849-2754",62202 Kayla Tunnel Suite 305,,Sawyerton,ME,USA,76849-2754,76849,2754
BANK5302,Terry Ltd,Rhonda Reed,1904596633,Checking,AT001,Closed,31-03-2017,02-05-2019,USD,GBP,6.95,N/A,FALSE,27-10-2023,Matured,Closed,Current Balance,09-10-2025,104573.59,USD,"90461 Sherry Gardens Suite 002, Alexandraport, IL 25304-3772",00140 Sherry Stravenue Suite 125,Apt. 557,Alexandraport,IL,USA,25304-3772,25304,3772
BANK3706,Ward and Sons,Brandy Brown,8500114145,Brokerage / Securities,AT004,Closed,18-02-2023,01-04-2023,USD,EUR,2.7,N/A,FALSE,17-10-2020,Active,Closed,Book Value,09-10-2025,33775.37,USD,"74091 Wright Station, East Cameronmouth, RI 12703-3641",7207 Morales Trace Suite 722,,East Cameronmouth,RI,USA,12703-3641,12703,3641
BANK4290,Owens Group,Mrs. Kelly Taylor,8543478822,Custodial Account,AT008,Matured,16-04-2011,,USD,GBP,5.68,Variable,TRUE,08-06-2024,Matured,Matured,Book Value,09-10-2025,29411.55,USD,"7165 Eric View, Graymouth, AS 27573-9430",657 Sullivan Wall Apt. 215,Suite 426,Graymouth,AS,USA,27573-9430,27573,9430
BANK9834,Mcintyre LLC,Tracy Roberson,6266465445,Loan,AT006,Matured,31-03-2015,,USD,EUR,7.19,N/A,TRUE,11-05-2024,Matured,Matured,Final Balance,09-10-2025,146389.06,USD,"7846 Nelson Way, South Ryanbury, IN 83190-5446",2730 Mann Fort,,South Ryanbury,IN,USA,83190-5446,83190,5446
BANK8121,"Wood, Anderson and Lewis",Robert Smith,5899538305,Custodial Account,AT008,Active,28-01-2009,,USD,INR,6.52,N/A,TRUE,06-12-2021,Active,Active,Market Value,09-10-2025,168206.95,USD,"5419 Luis Haven, Lake Catherine, VA 65220-4836",939 Williams Ford Apt. 350,Apt. 850,Lake Catherine,VA,USA,65220-4836,65220,4836
BANK6547,Campbell-Howe,Ryan Anderson,8859841951,Custodial Account,AT008,Active,29-01-2016,,USD,INR,2.46,Fixed,FALSE,20-03-2023,Closed,Active,Available Balance,09-10-2025,129322.06,USD,"62703 Martinez Meadows Apt. 930, Lake Thomas, NC 85233-6846",4461 Rivera Village,Suite 259,Lake Thomas,NC,USA,85233-6846,85233,6846
BANK3101,Patterson-Wells,Allison Hernandez,9316439759,Savings,AT002,Active,15-11-2021,,USD,INR,4.7,N/A,TRUE,26-11-2024,Matured,Active,Principal Owed,09-10-2025,56439.18,USD,"434 Mitchell Corner Apt. 939, East Charleshaven, OR 30850-9564",109 Rollins Skyway Apt. 104,,East Charleshaven,OR,USA,30850-9564,30850,9564
BANK1087,"Sanchez, White and Mitchell",Dawn Alvarez,7711911885,Business Checking,AT005,Pending,12-03-2022,,USD,EUR,4.26,Variable,FALSE,30-04-2023,Matured,Pending,Available Balance,09-10-2025,86780.39,USD,"821 Kristi Club, Sarahhaven, UT 55244-2754",7754 Whitaker Tunnel,,Sarahhaven,UT,USA,55244-2754,55244,2754
BANK7970,Smith and Sons,Nicole Buchanan,7456329062,Money Market,AT007,Pending,10-03-2013,,USD,CAD,3.56,Fixed,TRUE,02-12-2022,Active,Pending,Current Balance,09-10-2025,112050.93,USD,"5373 Lopez River Suite 554, Port Brittneyland, IN 43437-7731",3967 Bennett Park,Suite 121,Port Brittneyland,IN,USA,43437-7731,43437,7731
BANK1725,Freeman PLC,Shane Sanders,1850867611,Savings,AT002,Active,12-01-2020,,USD,INR,3.24,Variable,TRUE,05-08-2023,Pending,Active,Book Value,09-10-2025,101526.85,USD,"706 Spence Mills Suite 221, Cameronborough, NV 42135-9013",6438 Tara Drive Suite 275,,Cameronborough,NV,USA,42135-9013,42135,9013
BANK8842,Alexander-Cooley,Matthew Dunn,5021003254,Custodial Account,AT008,Matured,13-10-2006,,USD,INR,4.99,N/A,TRUE,23-08-2024,Inactive,Matured,Book Value,09-10-2025,131227.83,USD,"98443 Branch Center Suite 231, North Thomasfurt, GU 15488-6074",652 Dixon Motorway Apt. 342,Apt. 929,North Thomasfurt,GU,USA,15488-6074,15488,6074
BANK1096,"Hunt, Hancock and Rice",Robert Sampson,2050047642,Checking,AT001,Active,25-08-2020,,USD,INR,6.69,Fixed,FALSE,27-12-2024,Closed,Active,Market Value,09-10-2025,79499.0,USD,"5475 Green Drive Suite 286, Jasminestad, CO 96982-1119",9924 Young Garden Apt. 787,Suite 170,Jasminestad,CO,USA,96982-1119,96982,1119
BANK3302,"Stone, Holt and Kerr",Cathy Benitez,9937839776,Trust Account,AT009,Pending,24-02-2014,,USD,EUR,0.48,Fixed,TRUE,08-04-2022,Pending,Pending,Book Value,09-10-2025,70108.18,USD,"1806 Elizabeth Oval Apt. 181, East Rickymouth, FM 87858-6455",6866 Holmes Key,Suite 441,East Rickymouth,FM,USA,87858-6455,87858,6455
BANK9827,"Perez, Phillips and Hanson",Mr. Mark Anthony,8101139353,Business Checking,AT005,Pending,24-10-2009,,USD,INR,5.22,N/A,TRUE,14-03-2025,Inactive,Pending,Market Value,09-10-2025,2495.86,USD,"9895 Christina Court, Garciaborough, IL 96402-3463",12249 Angela Stream Suite 630,Apt. 644,Garciaborough,IL,USA,96402-3463,96402,3463
BANK9770,"Powers, Taylor and Phillips",Jeffrey Mccarthy,7624307884,CD (Certificate of Deposit),AT003,Matured,14-07-2018,,USD,INR,1.15,N/A,FALSE,12-04-2023,Closed,Matured,Available Balance,09-10-2025,116891.53,USD,"6869 Linda Centers Apt. 146, New David, CO 53869-8141",12580 Lisa Valley,Suite 724,New David,CO,USA,53869-8141,53869,8141
BANK2203,Lewis LLC,Linda Marquez,9113957366,Money Market,AT007,Closed,06-07-2006,07-07-2017,USD,INR,5.22,Variable,TRUE,17-01-2025,Inactive,Closed,Final Balance,09-10-2025,87993.14,USD,"12882 Weaver Expressway, South Anthony, MN 31448-3099",262 Scott Spurs Apt. 100,,South Anthony,MN,USA,31448-3099,31448,3099
BANK9082,Bishop Inc,Matthew Garcia,2460587949,Trust Account,AT009,Matured,02-09-2020,,USD,INR,5.15,Fixed,TRUE,29-02-2024,Matured,Matured,Available Balance,09-10-2025,80429.11,USD,"1563 Avery Street Apt. 960, Mooremouth, AK 44114-2203",3645 Benjamin Prairie Apt. 078,,Mooremouth,AK,USA,44114-2203,44114,2203
BANK3910,Jarvis PLC,Richard Alexander,8820696231,CD (Certificate of Deposit),AT003,Matured,22-02-2018,,USD,INR,5.45,Variable,FALSE,19-10-2023,Pending,Matured,Market Value,09-10-2025,38227.58,USD,"8625 Whitney Oval Apt. 217, South Danielmouth, MH 61914-8421",401 Fisher Ranch,Apt. 071,South Danielmouth,MH,USA,61914-8421,61914,8421
BANK2861,Lee-Tyler,Bryan Brown,5508685004,Custodial Account,AT008,Active,11-10-2020,,USD,GBP,6.67,Fixed,FALSE,22-01-2022,Closed,Active,Available Balance,09-10-2025,83591.81,USD,"839 Mark Station Suite 607, Port Josephview, FM 20990-8039",117 Christina Burg Apt. 827,Apt. 178,Port Josephview,FM,USA,20990-8039,20990,8039
BANK2592,Austin-Walls,Mitchell Gomez,6744602964,Custodial Account,AT008,Active,12-03-2017,,USD,INR,6.16,Fixed,TRUE,24-07-2025,Pending,Active,Principal Owed,09-10-2025,154897.0,USD,"503 Carrie Stream Suite 406, Lake Jerry, DE 34105-9772",0987 Kimberly Overpass Suite 718,Apt. 995,Lake Jerry,DE,USA,34105-9772,34105,9772
BANK6826,Shaw Ltd,Calvin Cameron,4903578010,Mortgage Loan,AT011,Active,09-08-2020,,USD,EUR,5.0,Variable,FALSE,08-05-2025,Pending,Active,Principal Owed,09-10-2025,84002.88,USD,"100 Stevens Brook, Lake Jamesmouth, MD 82386-1567",55990 Price Turnpike Apt. 186,,Lake Jamesmouth,MD,USA,82386-1567,82386,1567
BANK3025,Arias LLC,Frances Walker,7892095126,CD (Certificate of Deposit),AT003,Pending,23-02-2009,,USD,CAD,0.58,N/A,FALSE,26-04-2022,Inactive,Pending,Market Value,09-10-2025,171810.65,USD,"0644 Kevin Cove Suite 673, North Joshuaton, TX 63258-9088",55753 Vanessa Spurs,Suite 838,North Joshuaton,TX,USA,63258-9088,63258,9088
BANK7985,Walker-King,Samantha Davis,8111557259,Custodial Account,AT008,Active,08-12-2017,,USD,CAD,0.62,Fixed,TRUE,02-05-2023,Pending,Active,Available Balance,09-10-2025,75104.35,USD,"4807 Schwartz Shoals Apt. 156, Tinaborough, NH 51647-2274",217 Kristen Fork,Apt. 383,Tinaborough,NH,USA,51647-2274,51647,2274
BANK4595,Ellis-Garza,Timothy Patel,4634561529,CD (Certificate of Deposit),AT003,Matured,10-08-2020,,USD,EUR,2.12,Fixed,FALSE,16-12-2024,Closed,Matured,Book Value,09-10-2025,123930.98,USD,"251 Robin Hills, East Michelle, CT 20811-5865",86378 Cannon Islands,,East Michelle,CT,USA,20811-5865,20811,5865
BANK8183,"Allen, Hernandez and Gross",Alex Hahn,4174275555,Savings,AT002,Active,23-11-2015,,USD,GBP,6.62,Fixed,FALSE,02-12-2023,Inactive,Active,Current Balance,09-10-2025,108413.19,USD,"92686 Browning Locks Suite 486, Pearsonville, WI 20240-7393",6085 Amanda Way Suite 954,Suite 324,Pearsonville,WI,USA,20240-7393,20240,7393
BANK7512,"Curtis, Roy and Garcia",David Santiago,1249009098,Loan,AT006,Active,13-01-2016,,USD,GBP,5.67,Variable,FALSE,17-08-2025,Pending,Active,Current Balance,09-10-2025,143252.85,USD,"9516 Franklin Knolls, North Larrymouth, MP 98342-4758",9143 Maria Center Suite 268,Suite 364,North Larrymouth,MP,USA,98342-4758,98342,4758
BANK8557,Rowe Ltd,Michelle Nichols,6805334711,CD (Certificate of Deposit),AT003,Closed,27-09-2019,07-12-2021,USD,GBP,2.6,Variable,FALSE,29-02-2024,Closed,Closed,Book Value,09-10-2025,141713.14,USD,"898 David Corner, West Williamhaven, PW 63192-9535",369 Valdez Hollow Suite 929,Apt. 484,West Williamhaven,PW,USA,63192-9535,63192,9535
BANK5405,Wilson Group,Susan Kent,2940645015,Checking,AT001,Matured,30-06-2011,,USD,INR,5.92,Fixed,TRUE,19-04-2022,Pending,Matured,Market Value,09-10-2025,172182.36,USD,"979 Nelson Squares Apt. 039, Fergusonshire, CO 59872-9826",98032 Michael View Suite 504,Apt. 478,Fergusonshire,CO,USA,59872-9826,59872,9826
BANK5302,Clark-Martinez,Brittney Mckinney,1065741430,Brokerage / Securities,AT004,Pending,20-10-2017,,USD,GBP,6.14,N/A,TRUE,08-06-2021,Inactive,Pending,Market Value,09-10-2025,26491.63,USD,"47271 Alexander Fords, Andreamouth, MO 83499-8328",93421 Michael Ramp,Suite 073,Andreamouth,MO,USA,83499-8328,83499,8328
BANK8776,Hicks-Williams,Monica Davis,9889627725,Business Checking,AT005,Closed,28-03-2018,31-07-2018,USD,GBP,4.32,Variable,TRUE,12-04-2024,Pending,Closed,Available Balance,09-10-2025,162021.91,USD,"39133 Ramos Tunnel Apt. 783, South Josephland, PA 99410-2059",2656 David Summit,Suite 182,South Josephland,PA,USA,99410-2059,99410,2059
BANK6199,Johnson Inc,Adam Ray,3518179985,Loan,AT006,Closed,05-11-2017,15-01-2024,USD,USD,3.3,Variable,FALSE,25-11-2020,Closed,Closed,Available Balance,09-10-2025,26087.72,USD,"0076 Robinson Stream, Brownton, RI 65681-9425",106 Travis Trafficway Suite 535,,Brownton,RI,USA,65681-9425,65681,9425
BANK4495,Anderson PLC,Louis Hill,8669936539,CD (Certificate of Deposit),AT003,Active,27-04-2015,,USD,GBP,2.53,N/A,FALSE,10-03-2025,Inactive,Active,Book Value,09-10-2025,55705.96,USD,"1460 Rose Garden Suite 027, South Matthewberg, MN 47471-1604",9726 Wilson Knoll Suite 204,Apt. 425,South Matthewberg,MN,USA,47471-1604,47471,1604
BANK4715,"Hooper, Ramos and Johnston",Alyssa Jones,5117740051,Credit Card Account,AT010,Inactive,04-11-2013,,USD,INR,6.01,N/A,TRUE,22-03-2024,Matured,Inactive,Available Balance,09-10-2025,5634.14,USD,"27927 Martinez Fields, South Leslieburgh, MP 70225-1874",8088 Grant Groves Suite 186,Suite 126,South Leslieburgh,MP,USA,70225-1874,70225,1874
BANK1997,"Knox, Moss and Morales",David Hale,4813754449,Savings,AT002,Inactive,09-12-2015,,USD,USD,3.09,Fixed,TRUE,15-03-2025,Matured,Inactive,Current Balance,09-10-2025,58886.83,USD,"1010 Pearson Stravenue, Lake Davidmouth, RI 48348-9012",8976 Thompson Springs Suite 931,,Lake Davidmouth,RI,USA,48348-9012,48348,9012
BANK5345,Woods-Bernard,Heather Wells,1365067619,Mortgage Loan,AT011,Active,13-04-2009,,USD,INR,3.65,N/A,TRUE,05-04-2022,Matured,Active,Current Balance,09-10-2025,181930.91,USD,"022 Summers River, Sarahfurt, MH 36431-1818",84645 Becker Expressway,Suite 177,Sarahfurt,MH,USA,36431-1818,36431,1818
