BankID,BankName,AccountName,AccountNumber,AccountType,AccountTypeCode,AccountStatus,OpenDate,CloseDate,BaseCurrency,SettlementCurrency,InterestRate,InterestRateType,ElectronicStatementDelivery,Latest StatusChangeDate,Latest FromStatus,Latest ToStatus,BalanceType (Current),AsOfDate (Current),BalanceAmount (Current),BalanceCurrency (Current),Address Input,Address Line 1,Address Line 2,City,State or Province,Country,Postal Code,Zip5,Zip4
BANK9187,"Hughes, Lopez and Williams",Erin Grant,9781897101,Mortgage Loan,AT011,Inactive,01-08-2006,,USD,INR,5.52,N/A,TRUE,15-06-2023,Inactive,Inactive,Current Balance,09-10-2025,98577.8,USD,"8013 Joann Loop Suite 495, Jeffmouth, DC 63787-7451",39471 Vazquez Passage,Suite 079,Jeffmouth,DC,USA,63787-7451,63787,7451
BANK8852,Rodriguez-Villa,David Dixon,5886443471,CD (Certificate of Deposit),AT003,Closed,27-12-2021,17-06-2024,USD,EUR,0.87,N/A,TRUE,19-05-2023,Matured,Closed,Principal Owed,09-10-2025,62738.85,USD,"76041 Mario Bypass Apt. 723, Martinmouth, CT 94345-3700",067 Taylor Springs Suite 293,Suite 069,Martinmouth,CT,USA,94345-3700,94345,3700
BANK6232,"Cobb, Long and Williams",Joy Brown,7031684656,Brokerage / Securities,AT004,Closed,30-06-2011,31-07-2024,USD,GBP,4.16,Variable,FALSE,17-12-2021,Closed,Closed,Available Balance,09-10-2025,104851.38,USD,"189 Porter Pass, New Denise, CA 27048-3779",248 Williams Common Suite 547,Apt. 713,New Denise,CA,USA,27048-3779,27048,3779
BANK4924,Warner LLC,Jose Chen,5754675756,Brokerage / Securities,AT004,Pending,27-05-2014,,USD,GBP,0.78,Variable,TRUE,10-04-2023,Active,Pending,Available Balance,09-10-2025,44119.98,USD,"444 Ramsey Stravenue Suite 492, Youngville, OR 49539-6748",4931 Hanson Pike Apt. 246,Apt. 944,Youngville,OR,USA,49539-6748,49539,6748
BANK1412,"Clark, Stevenson and Howard",Sarah Gomez,9045757966,Trust Account,AT009,Active,26-11-2017,,USD,GBP,5.09,N/A,FALSE,10-09-2025,Matured,Active,Market Value,09-10-2025,81542.99,USD,"4003 Williams Well, Leside, PW 17604-1192",584 Mueller Coves Suite 889,Suite 439,Leside,PW,USA,17604-1192,17604,1192
BANK1573,"Wright, Jones and Martin",Jill Walton,6445900818,Business Checking,AT005,Matured,26-12-2008,,USD,USD,0.48,Variable,TRUE,17-01-2021,Inactive,Matured,Principal Owed,09-10-2025,143093.98,USD,"098 Rodriguez Locks, Port Markville, NC 31807-7334",8929 Brewer Drive,,Port Markville,NC,USA,31807-7334,31807,7334
BANK7209,Brown Group,Justin Freeman,7461005259,Checking,AT001,Closed,31-05-2008,08-08-2010,USD,EUR,6.09,N/A,FALSE,14-11-2023,Closed,Closed,Book Value,09-10-2025,56791.66,USD,"23246 Hall Walk Apt. 399, West Jason, FL 87657-2711",62687 Kathryn Corners,Apt. 081,West Jason,FL,USA,87657-2711,87657,2711
BANK4195,"Cruz, Hughes and Brown",Marc Madden,2468781549,Loan,AT006,Matured,22-04-2020,,USD,CAD,3.94,Variable,TRUE,12-12-2024,Matured,Matured,Current Balance,09-10-2025,91048.57,USD,"435 Pamela Well Suite 756, West Paulland, MS 58589-6358",87198 Stein Glens Suite 462,Suite 217,West Paulland,MS,USA,58589-6358,58589,6358
BANK5285,"Boyle, Weeks and Santos",Stephen Williams,7903865852,Money Market,AT007,Pending,20-04-2008,,USD,CAD,4.74,Variable,FALSE,04-07-2023,Pending,Pending,Book Value,09-10-2025,78397.91,USD,"47737 David Inlet, Christinaland, WY 46333-5192",07836 King Pine Apt. 263,,Christinaland,WY,USA,46333-5192,46333,5192
BANK3678,Johnson PLC,Brian Meyer,9886785580,Credit Card Account,AT010,Active,03-08-2012,,USD,CAD,3.03,Fixed,FALSE,31-10-2022,Inactive,Active,Market Value,09-10-2025,78456.12,USD,"74824 Nathaniel Corners, Janetfort, UT 13668-2929",16019 Nicholas Mountain,Suite 430,Janetfort,UT,USA,13668-2929,13668,2929
BANK8163,"Castro, Jimenez and Waters",Bailey Kennedy,8284158893,Trust Account,AT009,Pending,12-07-2010,,USD,CAD,5.59,Fixed,TRUE,16-04-2021,Matured,Pending,Principal Owed,09-10-2025,164165.03,USD,"40988 Karen Hills Suite 601, Jamestown, VA 67064-8722",8463 Rebecca Hills,,Jamestown,VA,USA,67064-8722,67064,8722
BANK4788,Nelson-Fernandez,Sarah Bruce,1341970435,Loan,AT006,Matured,14-03-2020,,USD,EUR,6.44,Fixed,TRUE,13-12-2020,Inactive,Matured,Book Value,09-10-2025,154386.2,USD,"11323 Davis Station Suite 207, Wilsonberg, AR 39689-5253",250 Blair Valleys Suite 498,Suite 396,Wilsonberg,AR,USA,39689-5253,39689,5253
BANK8532,Williams Group,Kevin Jones,1397385605,Business Checking,AT005,Inactive,20-11-2015,,USD,GBP,6.92,N/A,FALSE,19-04-2023,Inactive,Inactive,Available Balance,09-10-2025,149928.5,USD,"03715 Braun Expressway Suite 913, Jasonchester, VI 17610-3970",610 Anthony Gardens,,Jasonchester,VI,USA,17610-3970,17610,3970
BANK1498,Strickland Group,Dylan Crawford,6260791821,Business Checking,AT005,Active,23-09-2017,,USD,USD,4.73,Fixed,FALSE,13-05-2022,Pending,Active,Principal Owed,09-10-2025,54340.72,USD,"5561 Samantha Flats Apt. 131, Riosberg, FL 26058-2512",9052 Johnson Canyon,,Riosberg,FL,USA,26058-2512,26058,2512
BANK8468,"Cook, Gill and Brown",Tammie Miller,5517243785,Mortgage Loan,AT011,Closed,23-01-2011,22-02-2014,USD,GBP,1.72,Fixed,FALSE,04-07-2025,Inactive,Closed,Principal Owed,09-10-2025,190347.45,USD,"0056 Eaton Light, Stephenport, ND 78808-7661",2685 Amy Mission,Suite 507,Stephenport,ND,USA,78808-7661,78808,7661
BANK4112,Harris Group,William Matthews,8470043647,Savings,AT002,Active,30-07-2021,,USD,CAD,2.78,Fixed,TRUE,05-03-2021,Matured,Active,Book Value,09-10-2025,15859.18,USD,"38795 Anderson Knoll, New Andrestad, NV 67889-1110",9648 Swanson Keys Apt. 344,Apt. 190,New Andrestad,NV,USA,67889-1110,67889,1110
BANK8290,Hayes Group,Scott Mora,7273690227,CD (Certificate of Deposit),AT003,Closed,11-06-2020,29-11-2023,USD,EUR,7.08,Variable,TRUE,13-12-2021,Pending,Closed,Principal Owed,09-10-2025,160152.63,USD,"10555 Carl Locks Apt. 329, Fieldsland, OR 63409-8353",41849 Dickson Pine Suite 825,,Fieldsland,OR,USA,63409-8353,63409,8353
BANK7089,Dunn Inc,Richard Thomas,7488227322,Checking,AT001,Pending,26-07-2020,,USD,EUR,2.89,Variable,FALSE,01-11-2020,Inactive,Pending,Market Value,09-10-2025,88560.13,USD,"68293 Chris Lane, Port Carolhaven, CA 63586-9802",5797 Katherine Passage Apt. 023,Apt. 104,Port Carolhaven,CA,USA,63586-9802,63586,9802
BANK8395,"Hernandez, Young and West",Aaron Harris,2596927281,Savings,AT002,Closed,05-07-2011,14-01-2020,USD,USD,2.0,N/A,TRUE,29-01-2021,Matured,Closed,Final Balance,09-10-2025,10358.19,USD,"539 Sierra Wall, East Brendastad, AS 61960-1897",3970 Jones Trail Suite 200,Suite 925,East Brendastad,AS,USA,61960-1897,61960,1897
BANK8953,"Pittman, Norman and Webb",Brian Weber,3516062912,Mortgage Loan,AT011,Pending,11-11-2010,,USD,INR,2.08,Fixed,FALSE,07-04-2022,Active,Pending,Final Balance,09-10-2025,17356.03,USD,"73124 April Valley, New Aaron, SD 20995-9498",2190 Cindy Lights,,New Aaron,SD,USA,20995-9498,20995,9498
BANK3497,Mitchell Group,Jeffrey Roth,6940897498,Savings,AT002,Closed,13-02-2010,29-04-2024,USD,GBP,5.8,Variable,TRUE,22-02-2021,Matured,Closed,Book Value,09-10-2025,28908.1,USD,"02728 Miller Ford Apt. 571, West Kevin, PA 67285-8811",009 Michael Crescent Apt. 399,,West Kevin,PA,USA,67285-8811,67285,8811
BANK3063,Williams Group,Amanda Campbell,6642252240,Custodial Account,AT008,Closed,16-07-2016,01-03-2023,USD,INR,1.09,N/A,TRUE,24-01-2021,Closed,Closed,Final Balance,09-10-2025,25256.99,USD,"642 Hernandez Trafficway Apt. 320, Grahamland, MH 34737-5080",09825 Ricardo Place,,Grahamland,MH,USA,34737-5080,34737,5080
BANK7130,Adams and Sons,Amber Walker,5633756374,Trust Account,AT009,Matured,20-04-2014,,USD,USD,0.84,Fixed,FALSE,24-04-2024,Pending,Matured,Book Value,09-10-2025,136609.08,USD,"160 John Estates, East Christopher, CO 12729-5918",078 Robert Rest,,East Christopher,CO,USA,12729-5918,12729,5918
BANK7701,Lowe Inc,David Henry,4547098315,Custodial Account,AT008,Active,11-07-2021,,USD,USD,1.4,Fixed,FALSE,18-03-2021,Active,Active,Available Balance,09-10-2025,64045.19,USD,"941 Amy Shoal Apt. 594, Allenchester, WV 57604-6644",941 Edwin Fort,,Allenchester,WV,USA,57604-6644,57604,6644
BANK7622,"Sutton, Ellis and Gould",Kevin Walker,5068975182,Custodial Account,AT008,Closed,08-01-2016,10-10-2016,USD,EUR,7.5,Variable,FALSE,06-01-2025,Pending,Closed,Available Balance,09-10-2025,66069.0,USD,"5542 Crawford Garden, Juanview, NC 10642-4347",4601 Robert Mountains Apt. 546,Suite 800,Juanview,NC,USA,10642-4347,10642,4347
BANK7405,"Rogers, Spencer and Lopez",Derek Downs,8281018705,Brokerage / Securities,AT004,Active,06-04-2007,,USD,USD,0.75,Variable,FALSE,09-10-2024,Matured,Active,Final Balance,09-10-2025,43444.9,USD,"495 Edwards Curve, Justinhaven, AK 90136-3188",475 Morris Fork Apt. 090,Apt. 084,Justinhaven,AK,USA,90136-3188,90136,3188
BANK2975,Welch Ltd,Timothy Mendoza,3286846370,CD (Certificate of Deposit),AT003,Closed,09-11-2022,01-08-2023,USD,GBP,4.86,N/A,TRUE,30-12-2020,Active,Closed,Current Balance,09-10-2025,88699.64,USD,"50751 Jessica Creek Apt. 676, Perezmouth, LA 93122-1083",8371 Leach Prairie,Apt. 531,Perezmouth,LA,USA,93122-1083,93122,1083
BANK9494,"Randall, Woods and Rose",Shawn Brown,5822157828,Brokerage / Securities,AT004,Pending,11-01-2015,,USD,CAD,0.67,Fixed,TRUE,08-02-2021,Pending,Pending,Current Balance,09-10-2025,101795.66,USD,"719 Natalie Circles, New Sarahport, NM 13441-5829",0901 Margaret Cliffs,Apt. 846,New Sarahport,NM,USA,13441-5829,13441,5829
BANK3119,Gonzalez-Parker,Rachel Guerrero,5751604179,Mortgage Loan,AT011,Inactive,21-12-2015,,USD,GBP,6.03,N/A,FALSE,07-08-2023,Closed,Inactive,Final Balance,09-10-2025,178431.29,USD,"140 Kelly Port Apt. 648, Hollowayfort, PR 77573-7047",5427 Anthony Harbors Apt. 685,,Hollowayfort,PR,USA,77573-7047,77573,7047
BANK7778,"Mitchell, Johnson and Buchanan",Albert Love,3809795416,Credit Card Account,AT010,Inactive,07-03-2009,,USD,INR,6.07,Fixed,FALSE,03-01-2025,Pending,Inactive,Principal Owed,09-10-2025,179123.12,USD,"911 Samantha Rapid Apt. 289, Browningport, ND 78868-2912",86370 Bobby Crescent,,Browningport,ND,USA,78868-2912,78868,2912
BANK4636,Navarro-Mercado,Edward Contreras,9054746654,Credit Card Account,AT010,Inactive,11-05-2011,,USD,INR,5.32,N/A,FALSE,29-03-2023,Active,Inactive,Principal Owed,09-10-2025,112768.97,USD,"24284 Danny Bypass, Port Tylerborough, NY 64059-1853",623 Baker Crescent Suite 494,,Port Tylerborough,NY,USA,64059-1853,64059,1853
BANK2745,Carr LLC,Daniel Herring,9112357941,Trust Account,AT009,Pending,04-01-2007,,USD,INR,5.09,Variable,TRUE,20-08-2021,Matured,Pending,Book Value,09-10-2025,27781.56,USD,"142 James Highway Apt. 254, Princeberg, GU 83992-4716",46546 Phyllis Roads Apt. 161,,Princeberg,GU,USA,83992-4716,83992,4716
BANK9273,Gallegos LLC,Philip Hamilton,9358969296,Money Market,AT007,Matured,21-11-2017,,USD,EUR,7.56,Fixed,FALSE,20-03-2024,Inactive,Matured,Final Balance,09-10-2025,134292.56,USD,"34772 Craig Centers, Lake Cynthiaborough, GU 86239-8262",295 Wanda Meadows,Apt. 511,Lake Cynthiaborough,GU,USA,86239-8262,86239,8262
BANK6067,Joseph-Winters,Alexandria Phillips,7800753557,Money Market,AT007,Active,02-01-2010,,USD,GBP,3.85,Variable,TRUE,05-12-2020,Active,Active,Current Balance,09-10-2025,184445.92,USD,"781 Richard Keys, Velasquezstad, MP 15723-9971",01084 Michael Squares,,Velasquezstad,MP,USA,15723-9971,15723,9971
BANK8491,"Smith, Beasley and Chen",Danielle Taylor,7523665996,Checking,AT001,Closed,15-11-2016,08-07-2025,USD,GBP,4.13,N/A,FALSE,22-06-2025,Pending,Closed,Current Balance,09-10-2025,143035.51,USD,"7820 Billy Branch, North Manuel, OH 14455-4331",8585 Jessica Rue Suite 320,Suite 010,North Manuel,OH,USA,14455-4331,14455,4331
BANK6506,Shaw-Jackson,Lisa Robbins,6926052506,CD (Certificate of Deposit),AT003,Matured,28-06-2011,,USD,USD,5.65,N/A,TRUE,15-11-2023,Active,Matured,Book Value,09-10-2025,7015.22,USD,"53433 Scott Burgs Apt. 389, Lake Davidmouth, MS 98338-1455",7027 Pierce Lights Apt. 936,,Lake Davidmouth,MS,USA,98338-1455,98338,1455
BANK2289,Gaines Group,Samuel Perry,4271679331,Savings,AT002,Pending,04-12-2012,,USD,INR,6.68,Fixed,TRUE,18-09-2021,Pending,Pending,Final Balance,09-10-2025,191749.82,USD,"819 Karen Lock, Beckerchester, MN 10141-2635",4416 Walters Vista,,Beckerchester,MN,USA,10141-2635,10141,2635
BANK4644,Lee PLC,Grace West,4863009359,Trust Account,AT009,Active,25-04-2014,,USD,INR,1.98,Variable,FALSE,16-09-2024,Pending,Active,Book Value,09-10-2025,174685.47,USD,"73817 Mary Ports, Lake April, AL 66372-9905",30013 Tanner Lodge,,Lake April,AL,USA,66372-9905,66372,9905
BANK6022,"Boyd, Hernandez and Daniels",Ryan Smith,8809847820,Mortgage Loan,AT011,Matured,30-08-2011,,USD,USD,6.89,Fixed,TRUE,02-08-2024,Active,Matured,Current Balance,09-10-2025,183576.13,USD,"5060 Jason Loaf Apt. 432, West Anthony, KS 16836-4580",043 Jessica Meadows,,West Anthony,KS,USA,16836-4580,16836,4580
BANK1942,Griffin and Sons,Jacob Schaefer,8982236801,Loan,AT006,Active,24-06-2023,,USD,INR,7.33,Variable,FALSE,20-10-2024,Closed,Active,Market Value,09-10-2025,154771.04,USD,"05027 Ann Street Apt. 723, New Jeffrey, WI 97831-4683",37738 Lucas Parks,Suite 471,New Jeffrey,WI,USA,97831-4683,97831,4683
BANK5916,Wood-Yoder,Carl Johnson,7603392158,Brokerage / Securities,AT004,Active,03-05-2006,,USD,EUR,4.74,Fixed,TRUE,07-10-2022,Active,Active,Market Value,09-10-2025,102194.5,USD,"131 Long Ridge Apt. 079, Robertside, WV 48323-1351",06542 Barbara Skyway Apt. 091,Suite 118,Robertside,WV,USA,48323-1351,48323,1351
BANK4366,Holland-Rose,Lindsey Goodman,4739914697,Loan,AT006,Active,18-03-2021,,USD,INR,7.33,Variable,TRUE,21-10-2021,Active,Active,Market Value,09-10-2025,54373.77,USD,"0838 Daniel Glens Apt. 967, New Brenda, KY 51280-7704",7893 Garcia Run,,New Brenda,KY,USA,51280-7704,51280,7704
BANK7742,"Haney, Williams and Ruiz",Courtney Moore,6482682037,Custodial Account,AT008,Active,02-10-2012,,USD,EUR,1.17,N/A,TRUE,24-11-2022,Active,Active,Market Value,09-10-2025,46430.93,USD,"277 Felicia Trace Apt. 741, Port Johnland, TX 35539-8838",4876 Mary Creek,,Port Johnland,TX,USA,35539-8838,35539,8838
BANK6802,Patterson-Wright,Aaron Calhoun,7889909940,CD (Certificate of Deposit),AT003,Active,07-01-2011,,USD,USD,1.52,Fixed,FALSE,01-03-2023,Pending,Active,Current Balance,09-10-2025,71108.82,USD,"039 Edward Avenue Apt. 670, Josephside, MI 73753-4290",408 Nguyen Spring,Apt. 798,Josephside,MI,USA,73753-4290,73753,4290
BANK3341,Leblanc-Andrews,Luke Hill,1669863711,Checking,AT001,Matured,25-11-2017,,USD,USD,5.19,N/A,TRUE,07-11-2022,Matured,Matured,Final Balance,09-10-2025,93251.79,USD,"354 Wilkins Station, Pittschester, WA 51047-8136",65979 Huffman Valley Apt. 752,Apt. 374,Pittschester,WA,USA,51047-8136,51047,8136
BANK1546,Kirby PLC,Olivia Green,3003984576,Custodial Account,AT008,Inactive,19-11-2010,,USD,GBP,5.57,Fixed,FALSE,28-03-2024,Active,Inactive,Final Balance,09-10-2025,117590.43,USD,"787 Jessica Flat Apt. 111, Nicholaschester, DC 82971-6550",46360 Hayden Hill Suite 311,,Nicholaschester,DC,USA,82971-6550,82971,6550
BANK7652,Anderson-Jordan,Nicole Williams,9183407891,Brokerage / Securities,AT004,Active,28-01-2022,,USD,CAD,0.71,N/A,TRUE,01-01-2022,Inactive,Active,Principal Owed,09-10-2025,147904.01,USD,"1220 Hector Neck, Nathanielfurt, CA 59624-7958",6122 Jason Causeway Suite 576,Suite 846,Nathanielfurt,CA,USA,59624-7958,59624,7958
BANK8199,"Clark, Gutierrez and Lynch",Karen Mccarthy,9680804200,Business Checking,AT005,Pending,10-06-2010,,USD,CAD,2.58,N/A,FALSE,22-09-2025,Pending,Pending,Available Balance,09-10-2025,105032.55,USD,"308 Ramirez Village, East David, NM 93171-6852",778 Jason Corner Apt. 724,,East David,NM,USA,93171-6852,93171,6852
BANK3146,Marks-Klein,Megan James,8076644104,CD (Certificate of Deposit),AT003,Closed,27-10-2014,28-07-2016,USD,CAD,6.06,N/A,TRUE,29-11-2021,Active,Closed,Market Value,09-10-2025,71785.03,USD,"8272 Livingston Turnpike Apt. 347, North Laura, VA 78982-7824",005 Campbell Mountains Suite 983,Suite 066,North Laura,VA,USA,78982-7824,78982,7824
BANK8039,"Simon, Levine and Watson",Teresa Barnes,2184742938,Business Checking,AT005,Matured,07-05-2019,,USD,GBP,1.05,Variable,TRUE,08-09-2024,Closed,Matured,Principal Owed,09-10-2025,64086.13,USD,"671 Haley Bridge, Wangfurt, MA 45418-2673",14054 Johnson Bypass,Suite 659,Wangfurt,MA,USA,45418-2673,45418,2673
BANK4199,Smith-Peterson,Daniel Gonzalez,8630238798,Savings,AT002,Inactive,13-04-2009,,USD,CAD,6.51,Fixed,FALSE,29-06-2025,Inactive,Inactive,Book Value,09-10-2025,4312.55,USD,"742 Smith Fields, Wheelerton, ND 66070-7860",4047 Brian Springs,,Wheelerton,ND,USA,66070-7860,66070,7860
BANK6336,"Kennedy, Walter and Davis",Jamie Miles,2866663064,Brokerage / Securities,AT004,Pending,08-11-2012,,USD,INR,7.61,Fixed,FALSE,07-03-2021,Active,Pending,Available Balance,09-10-2025,57569.31,USD,"89778 Tony Coves Suite 735, Powellborough, NJ 63934-2681",08776 Gonzalez Shores Suite 028,,Powellborough,NJ,USA,63934-2681,63934,2681
BANK9563,Johnston-Fuller,Amy Nicholson,7468153869,Credit Card Account,AT010,Active,08-07-2010,,USD,USD,3.03,Fixed,TRUE,11-05-2022,Matured,Active,Book Value,09-10-2025,153564.47,USD,"3965 Mueller Light, West Annafort, NC 71560-3370",1793 Cheryl Estate Apt. 265,,West Annafort,NC,USA,71560-3370,71560,3370
BANK2299,Sanchez-Cook,Anthony Andrews,8110772667,CD (Certificate of Deposit),AT003,Closed,06-04-2023,15-09-2024,USD,INR,2.95,Variable,TRUE,30-08-2025,Inactive,Closed,Final Balance,09-10-2025,164934.29,USD,"434 Stewart Rapid, Martinezport, NH 83893-2931",9240 Kevin Estate,,Martinezport,NH,USA,83893-2931,83893,2931
BANK6433,Turner-Taylor,Kyle Rivera,7717509135,Mortgage Loan,AT011,Inactive,27-09-2009,,USD,INR,2.79,N/A,FALSE,24-08-2025,Inactive,Inactive,Principal Owed,09-10-2025,106290.15,USD,"530 Jarvis Circle, New Kevin, CO 90912-3597",6470 Love Plains,,New Kevin,CO,USA,90912-3597,90912,3597
BANK1629,Mclaughlin-Marks,Ashley Compton,2381041725,Money Market,AT007,Matured,04-04-2020,,USD,USD,4.83,Variable,TRUE,31-03-2021,Matured,Matured,Current Balance,09-10-2025,100391.34,USD,"276 Nicholas Loop, Turnerfurt, NH 93860-6683",3842 Jessica Vista Apt. 078,Apt. 128,Turnerfurt,NH,USA,93860-6683,93860,6683
BANK5852,Hernandez and Sons,Amanda Salazar,2462933058,CD (Certificate of Deposit),AT003,Inactive,03-10-2017,,USD,INR,0.57,N/A,FALSE,12-07-2024,Matured,Inactive,Final Balance,09-10-2025,102631.16,USD,"613 Terri Tunnel Suite 533, Lake Brittanyfort, WV 85167-6693",1306 Thomas Plains Suite 249,,Lake Brittanyfort,WV,USA,85167-6693,85167,6693
BANK4781,Turner Inc,Elizabeth Gonzalez,3453498562,Custodial Account,AT008,Closed,07-11-2019,16-04-2025,USD,GBP,0.41,Variable,TRUE,05-07-2021,Pending,Closed,Market Value,09-10-2025,64013.73,USD,"662 Harrison Lodge Suite 507, West Kenneth, PW 84238-7769",97430 Burns Crest,Apt. 094,West Kenneth,PW,USA,84238-7769,84238,7769
BANK5624,Ford Group,Wesley Meadows,3260905071,Checking,AT001,Inactive,27-11-2005,,USD,INR,7.46,N/A,TRUE,26-06-2022,Matured,Inactive,Current Balance,09-10-2025,131501.55,USD,"26156 Jasmine Place Suite 445, Lake Maria, GU 81850-1337",2463 Lawson Shores Suite 419,Suite 812,Lake Maria,GU,USA,81850-1337,81850,1337
BANK4524,Jimenez-Scott,Sydney Kim,9669418608,CD (Certificate of Deposit),AT003,Matured,11-08-2023,,USD,INR,7.71,Variable,TRUE,29-07-2023,Active,Matured,Available Balance,09-10-2025,55295.6,USD,"4206 Antonio Island Apt. 262, Port Xaviertown, NY 67459-6213",799 Evans Locks Suite 641,Suite 744,Port Xaviertown,NY,USA,67459-6213,67459,6213
BANK8827,Arnold Inc,Erika Johnston,2124713361,Mortgage Loan,AT011,Closed,18-04-2011,03-02-2020,USD,GBP,2.84,Fixed,FALSE,22-03-2024,Inactive,Closed,Book Value,09-10-2025,82774.22,USD,"437 Eric Ways, East Henrychester, FL 86619-2110",73722 Cheryl Villages Suite 480,Suite 128,East Henrychester,FL,USA,86619-2110,86619,2110
BANK8427,Booker-Newton,Jason Logan,3170764416,Loan,AT006,Matured,15-09-2011,,USD,USD,4.32,Variable,TRUE,11-01-2022,Closed,Matured,Available Balance,09-10-2025,71526.35,USD,"79588 Natalie Hollow Suite 969, West Brianmouth, MP 56742-8482",1538 Kurt Row,,West Brianmouth,MP,USA,56742-8482,56742,8482
BANK2467,Williams-Taylor,Deborah Lowe,8771920133,Trust Account,AT009,Active,27-12-2012,,USD,EUR,7.7,Fixed,FALSE,13-09-2022,Matured,Active,Available Balance,09-10-2025,24745.95,USD,"527 Thomas Stravenue, Lake Ashleybury, AZ 71890-6223",61864 Robert Manor Suite 515,Suite 547,Lake Ashleybury,AZ,USA,71890-6223,71890,6223
BANK6270,Herrera-Lee,Elizabeth Reynolds,7826385918,Savings,AT002,Inactive,03-02-2022,,USD,INR,7.23,Variable,TRUE,01-11-2024,Matured,Inactive,Available Balance,09-10-2025,7292.12,USD,"349 James Track, North Jesseberg, VA 88941-9271",3302 Meyer Springs,,North Jesseberg,VA,USA,88941-9271,88941,9271
BANK6193,Abbott-Anderson,Justin Potts,1550136925,Business Checking,AT005,Active,24-06-2014,,USD,EUR,1.77,Fixed,FALSE,03-02-2023,Inactive,Active,Market Value,09-10-2025,197111.02,USD,"72952 Smith Ville, Christopherfort, MA 81232-4527",83184 Dominguez Shores,Apt. 530,Christopherfort,MA,USA,81232-4527,81232,4527
BANK9365,"Mendoza, Schaefer and Jackson",Heidi Hubbard,8700625903,Loan,AT006,Pending,01-06-2019,,USD,EUR,2.01,N/A,TRUE,05-05-2025,Closed,Pending,Book Value,09-10-2025,127895.88,USD,"9346 Stacey Way, New Michaelside, PW 20097-3924",52652 Anthony Centers,Suite 282,New Michaelside,PW,USA,20097-3924,20097,3924
BANK4562,Jackson-Smith,Robert Ball,3187609756,Money Market,AT007,Pending,15-09-2020,,USD,EUR,4.93,Fixed,TRUE,16-08-2022,Inactive,Pending,Market Value,09-10-2025,100405.61,USD,"91140 Thomas Port, North Amberbury, WA 54647-7190",87901 Scott Loop Suite 779,Apt. 519,North Amberbury,WA,USA,54647-7190,54647,7190
BANK5573,Mcbride-Wade,Ashley Anderson,3889873511,Loan,AT006,Inactive,06-03-2021,,USD,CAD,3.11,Variable,FALSE,30-12-2022,Pending,Inactive,Final Balance,09-10-2025,62010.25,USD,"2093 Richardson Flat Suite 287, Bautistaton, DC 90504-1623",5608 Alan Track Apt. 708,Suite 368,Bautistaton,DC,USA,90504-1623,90504,1623
BANK3187,"Morse, Bell and Campos",Kelly Johnston,9515856666,Savings,AT002,Matured,07-01-2016,,USD,INR,6.58,N/A,TRUE,26-06-2024,Pending,Matured,Book Value,09-10-2025,67147.61,USD,"422 Melissa Mountain, Watkinsburgh, FL 27889-6158",578 Ramirez Drive,,Watkinsburgh,FL,USA,27889-6158,27889,6158
BANK7854,Nelson Group,Jennifer Case,9672214970,Trust Account,AT009,Inactive,11-06-2016,,USD,EUR,1.5,Fixed,FALSE,30-08-2023,Closed,Inactive,Market Value,09-10-2025,37298.15,USD,"6572 Fritz Course, Michaelmouth, PA 83497-2834",718 April Shoal,,Michaelmouth,PA,USA,83497-2834,83497,2834
BANK2354,Rivas and Sons,Jasmin Horton,5505098492,Business Checking,AT005,Matured,10-08-2008,,USD,EUR,6.98,N/A,FALSE,20-08-2023,Matured,Matured,Book Value,09-10-2025,127704.04,USD,"154 Fred Plains Suite 277, Garciamouth, CA 15860-3075",40024 Torres Shoal,,Garciamouth,CA,USA,15860-3075,15860,3075
BANK5121,Smith Ltd,Ms. Sonia Spence,7727084452,Loan,AT006,Closed,01-09-2013,14-06-2017,USD,CAD,3.59,Variable,FALSE,18-12-2021,Active,Closed,Current Balance,09-10-2025,76380.09,USD,"8071 Cook Summit, Lake Tracymouth, PA 62410-4479",38593 Robert Land Suite 679,Suite 379,Lake Tracymouth,PA,USA,62410-4479,62410,4479
BANK8052,"Ross, Lee and Martinez",Randy Dalton,9845124254,Trust Account,AT009,Inactive,12-04-2021,,USD,CAD,2.05,Variable,TRUE,06-08-2022,Matured,Inactive,Market Value,09-10-2025,9608.25,USD,"584 White Well Suite 978, Chadshire, OR 93104-3856",885 Warren Grove Suite 188,,Chadshire,OR,USA,93104-3856,93104,3856
BANK6304,Ward-Potter,Megan Fisher,6029959080,Money Market,AT007,Inactive,10-12-2018,,USD,EUR,3.46,N/A,TRUE,23-05-2023,Matured,Inactive,Final Balance,09-10-2025,135773.75,USD,"66648 Miller Orchard, Ericfurt, ID 41622-2650",71361 Hale Green Apt. 444,Apt. 773,Ericfurt,ID,USA,41622-2650,41622,2650
BANK9768,Yates and Sons,Danielle Dunn,9121168155,Checking,AT001,Closed,13-02-2007,22-09-2008,USD,CAD,7.08,N/A,FALSE,11-12-2023,Active,Closed,Current Balance,09-10-2025,118406.85,USD,"7796 Sherry Valleys Suite 564, West Audrey, MT 21945-7715",61937 Vanessa Flats Suite 778,Apt. 071,West Audrey,MT,USA,21945-7715,21945,7715
