BankID,BankName,AccountName,AccountNumber,AccountType,AccountTypeCode,AccountStatus,OpenDate,CloseDate,BaseCurrency,SettlementCurrency,InterestRate,InterestRateType,ElectronicStatementDelivery,Latest StatusChangeDate,Latest FromStatus,Latest ToStatus,BalanceType (Current),AsOfDate (Current),BalanceAmount (Current),BalanceCurrency (Current),Address Input,Address Line 1,Address Line 2,City,State or Province,Country,Postal Code,Zip5,Zip4
BANK1345,"West, Lewis and Barker",Edward Stewart,1420959273,Savings,AT002,Closed,12-02-2009,01-05-2023,USD,CAD,3.82,N/A,TRUE,17-05-2021,Pending,Closed,Available Balance,09-10-2025,107192.48,USD,"417 Riley Estate, Rowlandton, DE 21380-2838",8094 Wright Lights Suite 052,,Rowlandton,DE,USA,21380-2838,21380,2838
BANK1090,Bullock PLC,Carrie Moon,4311882010,Savings,AT002,Active,04-02-2017,,USD,USD,0.51,N/A,TRUE,11-05-2024,Matured,Active,Market Value,09-10-2025,52762.43,USD,"184 Justin Field Apt. 663, Greenshire, TN 53975-8124",5290 Howell Land Apt. 517,,Greenshire,TN,USA,53975-8124,53975,8124
BANK4755,"Baker, Sanchez and Wheeler",John Best,7242365279,Business Checking,AT005,Pending,23-01-2021,,USD,CAD,5.4,N/A,FALSE,02-09-2021,Matured,Pending,Market Value,09-10-2025,132714.43,USD,"2084 Esparza Pine, Lake Johnchester, VI 55794-5142",8021 Sarah Mission,,Lake Johnchester,VI,USA,55794-5142,55794,5142
BANK7050,"Griffith, Hill and Meyers",Caitlin Miller,5108116494,Mortgage Loan,AT011,Pending,08-11-2012,,USD,CAD,0.43,Variable,TRUE,27-09-2023,Closed,Pending,Market Value,09-10-2025,159630.82,USD,"484 Kevin Ridges, Adkinsborough, PR 54902-2227",2812 Morton Street,,Adkinsborough,PR,USA,54902-2227,54902,2227
BANK4057,"Miles, Bryant and Trevino",Jennifer Roth,7393838704,Money Market,AT007,Active,02-11-2019,,USD,EUR,5.06,Variable,TRUE,25-07-2025,Active,Active,Market Value,09-10-2025,178511.91,USD,"3611 Gibson Villages Suite 489, Caldwellmouth, VI 52198-9623",574 Faulkner Streets Suite 330,,Caldwellmouth,VI,USA,52198-9623,52198,9623
BANK4535,"Blankenship, Long and Davila",Taylor Bowen,7576502014,Business Checking,AT005,Closed,07-12-2017,04-03-2019,USD,EUR,0.77,Variable,FALSE,22-11-2020,Pending,Closed,Market Value,09-10-2025,100998.73,USD,"7902 Johnson Keys, Port Katherineville, DE 12471-8789",346 Lawson Mission,,Port Katherineville,DE,USA,12471-8789,12471,8789
BANK1775,Kennedy-Hood,Alex Mercado,5549840420,Business Checking,AT005,Matured,10-02-2016,,USD,INR,7.3,Fixed,TRUE,14-02-2023,Active,Matured,Market Value,09-10-2025,35026.07,USD,"44961 Mcdonald Islands, North Anthonybury, FM 22077-8429",512 Goodwin Fields Apt. 407,,North Anthonybury,FM,USA,22077-8429,22077,8429
BANK6953,"Padilla, Johnson and Conley",Michael Coleman,1866266698,Brokerage / Securities,AT004,Inactive,24-02-2017,,USD,CAD,5.15,N/A,TRUE,03-02-2021,Active,Inactive,Market Value,09-10-2025,178880.18,USD,"53727 Gloria Canyon, West Georgefurt, TN 49382-8471",4924 Moore Valleys Suite 853,Suite 679,West Georgefurt,TN,USA,49382-8471,49382,8471
BANK6702,Adams PLC,Diana Ballard,6475017352,CD (Certificate of Deposit),AT003,Inactive,20-03-2020,,USD,INR,7.53,Variable,FALSE,09-10-2025,Matured,Inactive,Available Balance,09-10-2025,96069.66,USD,"224 Roberts Valley, Fullerburgh, NH 43983-4921",4409 Victor Islands,,Fullerburgh,NH,USA,43983-4921,43983,4921
BANK5723,Hardy-Johnson,Jacob Sampson,2190964290,Brokerage / Securities,AT004,Pending,23-11-2014,,USD,USD,7.33,Variable,FALSE,18-08-2021,Pending,Pending,Available Balance,09-10-2025,18369.39,USD,"389 Ramirez Forge, Lewismouth, AZ 79183-1186",2078 Briana Passage Suite 152,Suite 667,Lewismouth,AZ,USA,79183-1186,79183,1186
BANK5063,Morris Group,Megan Solis,3637962758,Savings,AT002,Active,27-04-2020,,USD,CAD,1.92,N/A,TRUE,12-08-2023,Matured,Active,Book Value,09-10-2025,154053.98,USD,"95977 Christopher Fields Apt. 813, East Eric, OK 34774-7783",223 Peter Lodge Apt. 806,,East Eric,OK,USA,34774-7783,34774,7783
BANK6531,"Carter, Herrera and Wallace",Virginia Williams,1463598958,Money Market,AT007,Pending,09-06-2006,,USD,CAD,1.26,Variable,TRUE,31-03-2021,Pending,Pending,Current Balance,09-10-2025,43380.91,USD,"20394 Snow Throughway Apt. 467, Michaelberg, AL 87905-2719",6148 Mckenzie Park,Suite 424,Michaelberg,AL,USA,87905-2719,87905,2719
BANK9929,"Mills, Bennett and Fisher",Maureen Lewis,3218693831,Business Checking,AT005,Closed,21-04-2022,19-01-2023,USD,GBP,2.26,Variable,FALSE,25-02-2023,Active,Closed,Principal Owed,09-10-2025,166122.92,USD,"951 David Falls, Ewingshire, IA 92538-8964",57590 Cynthia Route,Suite 186,Ewingshire,IA,USA,92538-8964,92538,8964
BANK7561,Gallegos LLC,Laura Stewart,1294897466,Loan,AT006,Pending,27-01-2019,,USD,INR,1.56,Variable,TRUE,18-12-2023,Closed,Pending,Book Value,09-10-2025,69294.18,USD,"811 Tammie Harbors Apt. 510, Stoutside, NC 58436-5884",814 Saunders Centers,Apt. 753,Stoutside,NC,USA,58436-5884,58436,5884
BANK5277,"Morris, Gonzalez and Bailey",Kyle Jenkins,6716353263,Trust Account,AT009,Matured,27-12-2008,,USD,USD,1.92,N/A,TRUE,22-08-2021,Pending,Matured,Book Value,09-10-2025,36512.91,USD,"87685 Duke Streets Suite 834, New Gabrielle, RI 33501-2087",5411 James Stravenue Apt. 431,,New Gabrielle,RI,USA,33501-2087,33501,2087
BANK1774,Rodgers Group,Kenneth Miller,3319375150,Credit Card Account,AT010,Closed,18-01-2006,30-08-2012,USD,EUR,4.77,Fixed,FALSE,30-10-2023,Closed,Closed,Market Value,09-10-2025,13354.03,USD,"356 Amanda Trail, Port Phillipfurt, VI 58388-6843",50911 Washington Locks Apt. 320,,Port Phillipfurt,VI,USA,58388-6843,58388,6843
BANK9217,"Wright, Klein and Miller",David Robinson,4860049927,Credit Card Account,AT010,Inactive,22-09-2007,,USD,CAD,7.21,Fixed,FALSE,01-10-2025,Matured,Inactive,Available Balance,09-10-2025,113106.53,USD,"84784 Suzanne Summit Apt. 853, New Kathy, GU 48520-2001",0431 Parker Villages,Apt. 524,New Kathy,GU,USA,48520-2001,48520,2001
BANK6576,"Anderson, Brennan and Jackson",Wendy Garcia,3856165027,Savings,AT002,Pending,21-12-2009,,USD,CAD,4.96,N/A,TRUE,22-04-2024,Pending,Pending,Current Balance,09-10-2025,25574.73,USD,"8907 Johnson Pike, Lake Connie, NV 59527-4174",594 Megan Mount,Suite 993,Lake Connie,NV,USA,59527-4174,59527,4174
BANK9707,Phillips-Joseph,Dr. Richard Jones,5029650816,Loan,AT006,Pending,16-08-2015,,USD,GBP,5.63,Fixed,TRUE,23-10-2021,Matured,Pending,Book Value,09-10-2025,120628.75,USD,"35364 Albert Isle Apt. 795, Christopherport, NJ 81863-9320",73737 Tonya Neck,,Christopherport,NJ,USA,81863-9320,81863,9320
BANK4262,Middleton-Garcia,Margaret Chen,3913529748,Money Market,AT007,Inactive,09-02-2014,,USD,EUR,0.8,Variable,TRUE,22-09-2025,Inactive,Inactive,Final Balance,09-10-2025,194610.84,USD,"4422 Ashley Row Suite 717, North Andrew, NH 88991-9532",573 Reyes Garden,,North Andrew,NH,USA,88991-9532,88991,9532
BANK3046,White-Walton,Thomas Cruz,1679086302,Savings,AT002,Inactive,18-10-2011,,USD,CAD,1.29,Variable,FALSE,17-04-2022,Closed,Inactive,Current Balance,09-10-2025,190662.6,USD,"8929 Kimberly Causeway Apt. 727, Jacksonfort, SC 70700-1099",47220 Wilson Greens,,Jacksonfort,SC,USA,70700-1099,70700,1099
BANK2526,Franco-Hess,Marcus Davis,1101322292,Mortgage Loan,AT011,Inactive,15-04-2010,,USD,USD,5.61,Fixed,TRUE,19-04-2021,Closed,Inactive,Final Balance,09-10-2025,81699.92,USD,"51414 Freeman Common Apt. 948, West Heather, PW 67088-6772",89121 Jacqueline Terrace Suite 548,Suite 957,West Heather,PW,USA,67088-6772,67088,6772
BANK7474,"Powers, Alvarez and Stone",Ronald Hall,6200466753,Money Market,AT007,Closed,25-06-2011,12-09-2017,USD,EUR,2.53,N/A,FALSE,22-08-2022,Pending,Closed,Available Balance,09-10-2025,178692.8,USD,"331 Butler Summit, East Ruth, MD 16216-5337",905 Kenneth Hill Apt. 536,,East Ruth,MD,USA,16216-5337,16216,5337
BANK1650,Norris Inc,Rebecca Ross,4086608992,Trust Account,AT009,Active,12-04-2018,,USD,CAD,0.25,Variable,FALSE,10-06-2022,Inactive,Active,Book Value,09-10-2025,6169.03,USD,"99730 Shannon Pines Apt. 860, Vanessastad, NM 67568-1466",96937 Daniel Villages,Suite 140,Vanessastad,NM,USA,67568-1466,67568,1466
BANK7522,Anderson Ltd,Richard Valentine,4748292591,Business Checking,AT005,Pending,21-12-2008,,USD,EUR,6.99,Variable,TRUE,27-04-2025,Active,Pending,Available Balance,09-10-2025,157927.44,USD,"3070 Karen Crossroad, Lake Jonathanstad, AS 51904-8668",67329 Sean Radial,Apt. 501,Lake Jonathanstad,AS,USA,51904-8668,51904,8668
BANK5029,Hamilton-Gomez,Austin Hampton,2761803010,Money Market,AT007,Active,31-01-2008,,USD,INR,4.96,Variable,TRUE,16-11-2021,Pending,Active,Book Value,09-10-2025,47194.84,USD,"3117 Charles Way Apt. 687, West Nicholaston, SC 95913-3507",27179 Jesse Course Suite 329,,West Nicholaston,SC,USA,95913-3507,95913,3507
BANK5453,Hill PLC,Brandy Thomas,8360946755,Savings,AT002,Matured,15-12-2022,,USD,USD,2.76,N/A,FALSE,17-12-2023,Pending,Matured,Current Balance,09-10-2025,4463.07,USD,"87833 Harrison Divide Suite 805, Michaelview, UT 46859-9437",90106 Cody Brooks,Suite 236,Michaelview,UT,USA,46859-9437,46859,9437
BANK6719,Roberts PLC,Charles Costa,6352436803,Trust Account,AT009,Active,30-01-2016,,USD,INR,2.24,N/A,TRUE,04-12-2023,Active,Active,Final Balance,09-10-2025,1061.64,USD,"934 Kylie Lake, Mollyberg, WI 70889-6691",095 Timothy Mission Apt. 745,,Mollyberg,WI,USA,70889-6691,70889,6691
BANK6616,Foster and Sons,John Simmons MD,2178634012,Savings,AT002,Matured,05-06-2021,,USD,GBP,1.3,Fixed,FALSE,16-04-2023,Active,Matured,Available Balance,09-10-2025,10401.83,USD,"4188 Williams Lakes, East Jenniferburgh, TX 57120-9534",7914 Gary Club Apt. 456,Apt. 973,East Jenniferburgh,TX,USA,57120-9534,57120,9534
BANK8241,"Cooper, Nunez and Garcia",Leonard Jones,5570493666,Trust Account,AT009,Closed,10-09-2016,27-11-2022,USD,GBP,6.99,Fixed,TRUE,09-12-2021,Pending,Closed,Book Value,09-10-2025,113473.57,USD,"09042 Evans Keys Apt. 348, Scottville, TN 57724-2960",55707 Eileen Dale,,Scottville,TN,USA,57724-2960,57724,2960
BANK6696,Blair-Brooks,Stacy Hampton,4677159594,Loan,AT006,Active,01-10-2008,,USD,EUR,2.39,Variable,TRUE,26-12-2020,Active,Active,Principal Owed,09-10-2025,9159.95,USD,"02397 Garcia Meadows Apt. 336, East Chadport, PR 13833-7665",8258 Sonia Fall Apt. 084,Apt. 713,East Chadport,PR,USA,13833-7665,13833,7665
BANK5684,Stephens-Thornton,Mary Warren,1633091386,Business Checking,AT005,Matured,16-02-2013,,USD,CAD,7.87,Fixed,TRUE,12-12-2024,Pending,Matured,Final Balance,09-10-2025,184233.99,USD,"98939 Dunn Corner Suite 068, South Kevin, IL 62584-3189",44003 Yu Overpass Apt. 972,,South Kevin,IL,USA,62584-3189,62584,3189
BANK9060,Jones and Sons,Louis Harris,6918150293,Mortgage Loan,AT011,Active,25-09-2014,,USD,INR,6.41,Variable,TRUE,05-11-2021,Active,Active,Current Balance,09-10-2025,9757.07,USD,"5678 Virginia Forges Apt. 758, Clarkview, MA 66760-2704",189 Valerie Union Apt. 244,,Clarkview,MA,USA,66760-2704,66760,2704
BANK9502,"Torres, Porter and Brown",George Anderson,1417911298,Loan,AT006,Active,05-12-2016,,USD,CAD,6.03,Variable,FALSE,26-06-2023,Matured,Active,Principal Owed,09-10-2025,73117.96,USD,"656 Jessica Lodge, Foleymouth, ME 37939-8302",2155 Dustin Plain,Apt. 242,Foleymouth,ME,USA,37939-8302,37939,8302
BANK4179,Pope and Sons,Brenda Brown,9557629442,CD (Certificate of Deposit),AT003,Inactive,12-10-2005,,USD,INR,3.13,N/A,TRUE,11-07-2023,Inactive,Inactive,Market Value,09-10-2025,124605.38,USD,"8365 Woods Stravenue, Leonview, MO 80231-1360",72699 Michael Mountains,,Leonview,MO,USA,80231-1360,80231,1360
BANK1110,Taylor-Walker,Julie Kane DVM,6547642582,Money Market,AT007,Matured,02-09-2022,,USD,USD,1.62,Fixed,TRUE,16-04-2022,Inactive,Matured,Current Balance,09-10-2025,93150.65,USD,"95481 Anthony Valleys, Mccoyfort, NM 82480-1295",61779 Williams Neck,Apt. 566,Mccoyfort,NM,USA,82480-1295,82480,1295
BANK9027,"Terry, Stanley and Harris",Daniel Marshall,8928650411,Money Market,AT007,Inactive,03-08-2016,,USD,CAD,0.51,Fixed,TRUE,18-08-2024,Inactive,Inactive,Available Balance,09-10-2025,168198.25,USD,"34861 Howard Avenue, Billburgh, MP 28795-5084",658 Brandi Shoal,,Billburgh,MP,USA,28795-5084,28795,5084
BANK1510,West-Taylor,Stephen Clark,4768437115,Custodial Account,AT008,Closed,15-10-2019,08-12-2020,USD,EUR,5.61,N/A,TRUE,05-03-2021,Closed,Closed,Final Balance,09-10-2025,45920.82,USD,"94998 James Branch, Jesusland, UT 65427-7829",3433 Mayer Overpass,,Jesusland,UT,USA,65427-7829,65427,7829
BANK1935,"Ross, Russo and Bridges",Matthew Walker,1106770772,Checking,AT001,Matured,25-06-2011,,USD,CAD,5.53,Variable,FALSE,08-10-2025,Closed,Matured,Market Value,09-10-2025,83534.25,USD,"8405 Velez Highway, Dianatown, AR 93860-9931",855 James Plains Apt. 939,,Dianatown,AR,USA,93860-9931,93860,9931
BANK3341,"Hansen, Glover and Taylor",Jonathan Baxter,9504818804,Credit Card Account,AT010,Matured,05-05-2011,,USD,CAD,7.26,N/A,FALSE,03-03-2025,Inactive,Matured,Current Balance,09-10-2025,87672.98,USD,"6830 Kelli Loop, West Alvinside, DE 34993-3505",366 Garcia Locks Apt. 848,Apt. 049,West Alvinside,DE,USA,34993-3505,34993,3505
BANK8664,"Murphy, Miller and Nelson",Michael Lopez,3755830036,Savings,AT002,Pending,08-03-2021,,USD,EUR,3.03,Fixed,TRUE,12-07-2021,Pending,Pending,Market Value,09-10-2025,7455.59,USD,"66138 Sullivan Plains, North Sara, ND 47426-3563",0139 Sullivan Shores Apt. 675,,North Sara,ND,USA,47426-3563,47426,3563
BANK8750,Ortiz and Sons,Charles Hoover,5830984049,Money Market,AT007,Matured,15-02-2011,,USD,CAD,0.58,Fixed,TRUE,20-08-2022,Matured,Matured,Available Balance,09-10-2025,158257.96,USD,"636 Mosley Island, New Taylorside, CO 41700-9529",83318 Ayala Square,,New Taylorside,CO,USA,41700-9529,41700,9529
BANK8436,Johnson-May,Kaitlyn Wolf,7549086718,Business Checking,AT005,Inactive,26-02-2019,,USD,EUR,3.12,Fixed,TRUE,08-04-2021,Closed,Inactive,Final Balance,09-10-2025,36946.06,USD,"1077 Simpson Corners Suite 984, Port Whitneyshire, TX 18628-2229",566 Samuel Lake Apt. 152,,Port Whitneyshire,TX,USA,18628-2229,18628,2229
BANK7581,"Washington, White and Roth",James Murray,4673837012,Credit Card Account,AT010,Pending,27-01-2007,,USD,INR,6.31,Fixed,TRUE,11-10-2022,Closed,Pending,Final Balance,09-10-2025,56328.49,USD,"896 Sheila Ridges, Victoriaville, WA 51839-9321",244 Jennifer Trail Suite 697,Apt. 663,Victoriaville,WA,USA,51839-9321,51839,9321
BANK4564,"Baker, Jackson and Ross",Michele Baker,5377578124,Brokerage / Securities,AT004,Closed,08-11-2022,23-12-2024,USD,INR,1.9,Fixed,TRUE,22-06-2021,Matured,Closed,Final Balance,09-10-2025,21043.19,USD,"26245 Hernandez Forest, Aprilmouth, AR 31393-6175",0345 Randy Spurs,Suite 776,Aprilmouth,AR,USA,31393-6175,31393,6175
BANK9335,"Perez, Brown and Anderson",Virginia Lambert,2451369532,CD (Certificate of Deposit),AT003,Pending,08-03-2014,,USD,GBP,3.9,Fixed,FALSE,30-09-2021,Active,Pending,Principal Owed,09-10-2025,11464.49,USD,"0105 Stark Common Apt. 480, Port Jasmineview, WI 23801-3778",82978 Kelly Extension,Suite 750,Port Jasmineview,WI,USA,23801-3778,23801,3778
BANK6660,"Friedman, Hall and Baldwin",Michelle Gonzalez,1889970331,Savings,AT002,Active,23-09-2008,,USD,INR,5.94,N/A,FALSE,14-09-2024,Pending,Active,Principal Owed,09-10-2025,70895.7,USD,"19591 Brandon Drive, Port Jonathanport, CT 12788-8991",84140 Campbell Estate,,Port Jonathanport,CT,USA,12788-8991,12788,8991
BANK3937,Ramirez-Sanchez,Joseph Mullins,7298135188,CD (Certificate of Deposit),AT003,Inactive,09-05-2015,,USD,GBP,2.15,N/A,FALSE,18-10-2024,Matured,Inactive,Principal Owed,09-10-2025,103032.91,USD,"26586 Kyle Island Apt. 038, Courtneyshire, AZ 51071-6330",65626 Lewis Vista Suite 376,,Courtneyshire,AZ,USA,51071-6330,51071,6330
BANK1145,"Jones, Blackburn and Nolan",George Brown,8606723820,Checking,AT001,Matured,06-07-2011,,USD,USD,5.81,Variable,FALSE,20-02-2022,Active,Matured,Market Value,09-10-2025,41117.43,USD,"33914 Nichole Camp Suite 617, Peterberg, OR 46162-1002",384 Eric Camp,,Peterberg,OR,USA,46162-1002,46162,1002
BANK3992,Vasquez LLC,Marcus Perez,7781888689,Mortgage Loan,AT011,Inactive,18-02-2019,,USD,INR,6.53,Fixed,FALSE,22-07-2022,Closed,Inactive,Final Balance,09-10-2025,196640.25,USD,"29760 Vasquez Curve, Joshuastad, GA 32973-4676",3374 Brandon Trail,Apt. 364,Joshuastad,GA,USA,32973-4676,32973,4676
BANK7247,"Lewis, Gill and Vega",John Hernandez,2856870190,Business Checking,AT005,Closed,07-07-2013,27-04-2021,USD,USD,2.75,Variable,TRUE,02-06-2021,Matured,Closed,Book Value,09-10-2025,88569.6,USD,"8921 Thompson Island Suite 846, Port Katherineborough, AZ 18007-9639",148 Lee Trail,,Port Katherineborough,AZ,USA,18007-9639,18007,9639
BANK9075,Murray and Sons,Kelly Brown,9649468705,Business Checking,AT005,Active,02-01-2007,,USD,EUR,5.03,Variable,TRUE,04-09-2023,Pending,Active,Current Balance,09-10-2025,41130.72,USD,"65015 William Knoll Apt. 430, Beverlyfort, GA 80979-9209",03683 Bennett Harbor Apt. 899,,Beverlyfort,GA,USA,80979-9209,80979,9209
BANK1737,Schroeder Ltd,Kristi Smith,1351380715,Custodial Account,AT008,Active,04-10-2021,,USD,EUR,0.95,N/A,FALSE,07-06-2025,Closed,Active,Current Balance,09-10-2025,52334.41,USD,"71231 Sheri Skyway, Kaneside, OH 86791-1844",002 Robertson Path,,Kaneside,OH,USA,86791-1844,86791,1844
BANK7227,Wheeler-Conley,Kathryn Harris,6869869940,CD (Certificate of Deposit),AT003,Inactive,05-07-2016,,USD,CAD,3.0,Variable,TRUE,14-11-2022,Closed,Inactive,Book Value,09-10-2025,142116.71,USD,"351 Mahoney Spur Suite 601, Longfurt, ND 24238-7197",13894 Anderson Islands Suite 148,,Longfurt,ND,USA,24238-7197,24238,7197
BANK1130,Moran-Bowen,Stephen Gomez,1983115430,Loan,AT006,Matured,22-03-2009,,USD,GBP,6.96,N/A,FALSE,19-06-2025,Inactive,Matured,Final Balance,09-10-2025,25710.65,USD,"64000 Garcia Cape, Mitchellfort, WI 61833-8104",70837 Morales Port Suite 383,,Mitchellfort,WI,USA,61833-8104,61833,8104
BANK2469,Flores LLC,Jennifer Martinez,1950094572,Checking,AT001,Active,19-07-2007,,USD,CAD,4.38,Fixed,FALSE,02-11-2020,Matured,Active,Current Balance,09-10-2025,58761.99,USD,"68243 Joseph Meadow Apt. 869, East Sergioside, MS 54098-6912",7600 Kendra Shore Suite 862,,East Sergioside,MS,USA,54098-6912,54098,6912
BANK5766,Foster-Jackson,Brenda Wright,2627926286,Trust Account,AT009,Inactive,09-03-2006,,USD,USD,6.54,Variable,FALSE,27-07-2022,Pending,Inactive,Final Balance,09-10-2025,181968.57,USD,"648 Fisher Parkway, Mooreport, HI 93907-9677",031 Gray Extensions Suite 735,Suite 309,Mooreport,HI,USA,93907-9677,93907,9677
BANK9218,Alexander Group,Marcia Nelson,4977620276,Custodial Account,AT008,Matured,03-01-2013,,USD,EUR,0.95,Fixed,TRUE,07-02-2022,Inactive,Matured,Market Value,09-10-2025,170137.36,USD,"17512 Scott Lodge, Port Kristenborough, IA 10078-6805",155 Bobby Cove Apt. 390,Apt. 859,Port Kristenborough,IA,USA,10078-6805,10078,6805
BANK6311,"Ortiz, Phillips and Bell",Frank Young,6399135770,CD (Certificate of Deposit),AT003,Inactive,11-09-2022,,USD,INR,4.89,Fixed,FALSE,05-02-2022,Inactive,Inactive,Book Value,09-10-2025,102940.59,USD,"631 Stephanie Well, North Theodorehaven, ID 29954-3752",9022 Danielle Freeway,,North Theodorehaven,ID,USA,29954-3752,29954,3752
BANK5866,James-Reyes,Steven Bernard,1994637144,Custodial Account,AT008,Matured,29-09-2012,,USD,EUR,6.96,N/A,TRUE,23-01-2022,Inactive,Matured,Market Value,09-10-2025,172938.2,USD,"38070 Greene Radial, Oconnorberg, AK 51320-3485",252 Corey Spur,Suite 464,Oconnorberg,AK,USA,51320-3485,51320,3485
BANK6471,"Long, Marshall and Hernandez",Kevin Barry,7837947670,Mortgage Loan,AT011,Closed,26-04-2017,24-05-2017,USD,CAD,2.72,N/A,TRUE,03-10-2024,Pending,Closed,Final Balance,09-10-2025,57121.44,USD,"56067 Vance Mountain, East Markburgh, WY 48042-2880",4537 Audrey Tunnel Suite 172,Suite 879,East Markburgh,WY,USA,48042-2880,48042,2880
BANK3983,"White, Roman and Stuart",Pamela Cooper,7541787589,Mortgage Loan,AT011,Active,26-10-2006,,USD,EUR,1.87,Fixed,FALSE,07-06-2024,Closed,Active,Principal Owed,09-10-2025,13058.08,USD,"88649 Cohen Roads Suite 476, Laurastad, ID 42979-5457",4750 Higgins Rapids Apt. 024,Suite 040,Laurastad,ID,USA,42979-5457,42979,5457
BANK1131,"Hernandez, Ortiz and Garcia",Rebecca Duke,4834652981,Business Checking,AT005,Pending,28-07-2022,,USD,GBP,1.82,Fixed,FALSE,19-04-2023,Pending,Pending,Final Balance,09-10-2025,196417.65,USD,"52059 Shelley Shores Apt. 516, New Robintown, PW 44682-3027",709 Caldwell Meadow Suite 989,Suite 525,New Robintown,PW,USA,44682-3027,44682,3027
BANK2479,"Mcdonald, Horton and Wallace",Robert Gonzalez,7858331088,Trust Account,AT009,Active,06-09-2008,,USD,INR,3.57,Fixed,TRUE,29-12-2023,Active,Active,Market Value,09-10-2025,50161.85,USD,"0695 Garcia Orchard Suite 554, Mckenziefurt, NH 47924-5829",484 Rivera Lane,Apt. 668,Mckenziefurt,NH,USA,47924-5829,47924,5829
BANK3609,"Miller, Frey and Hill",Christopher Lewis,7891068965,Business Checking,AT005,Matured,01-09-2014,,USD,GBP,4.97,Fixed,TRUE,11-12-2022,Inactive,Matured,Available Balance,09-10-2025,40476.07,USD,"7270 Douglas Drives Suite 544, Saundersport, NV 64956-6309",65572 Williams Inlet Apt. 117,Suite 768,Saundersport,NV,USA,64956-6309,64956,6309
BANK8602,"Hughes, Eaton and Knox",Tammy Stewart,7622069199,Trust Account,AT009,Closed,01-05-2011,18-05-2018,USD,CAD,4.68,Fixed,TRUE,11-10-2023,Active,Closed,Market Value,09-10-2025,40179.76,USD,"047 Timothy Point, Richardchester, CT 40940-8111",217 Melissa Valley,,Richardchester,CT,USA,40940-8111,40940,8111
BANK6452,Villanueva Ltd,Stephen Peters,6490453422,Mortgage Loan,AT011,Closed,17-10-2013,25-01-2018,USD,INR,1.43,N/A,FALSE,10-05-2025,Matured,Closed,Market Value,09-10-2025,136280.75,USD,"43221 Jenkins Camp, New Sandraburgh, NV 77622-2152",90927 Michael Cove Apt. 835,Suite 912,New Sandraburgh,NV,USA,77622-2152,77622,2152
BANK2075,Lopez-George,Raymond Klein,2008849918,Business Checking,AT005,Matured,17-01-2013,,USD,USD,5.79,N/A,TRUE,24-01-2021,Active,Matured,Final Balance,09-10-2025,142504.38,USD,"79229 Phillips Falls Suite 622, Cynthiaburgh, DC 46128-1215",38688 Williams Cliffs,Apt. 935,Cynthiaburgh,DC,USA,46128-1215,46128,1215
BANK4384,"Sexton, Trujillo and Brady",Jeremy Nguyen,1585210416,Savings,AT002,Matured,16-08-2019,,USD,EUR,2.87,Variable,TRUE,25-03-2025,Closed,Matured,Final Balance,09-10-2025,89462.62,USD,"565 Robert Fork, Montgomeryport, KY 46717-9257",733 Mary Wells,Apt. 543,Montgomeryport,KY,USA,46717-9257,46717,9257
BANK5789,Stevens Group,Jennifer Hogan,8821769138,Credit Card Account,AT010,Active,28-11-2015,,USD,GBP,4.62,Fixed,TRUE,13-11-2022,Closed,Active,Principal Owed,09-10-2025,115040.95,USD,"80081 Rebecca Estate, East Daniel, MT 81299-4921",515 Chambers Fork,Apt. 755,East Daniel,MT,USA,81299-4921,81299,4921
BANK2599,Richardson Ltd,Frank Alexander,8215251656,Savings,AT002,Closed,22-06-2006,16-01-2011,USD,USD,5.75,N/A,TRUE,04-09-2021,Pending,Closed,Book Value,09-10-2025,98126.02,USD,"163 Perez River Suite 030, South Frank, PA 80112-6606",706 Wilson Road,,South Frank,PA,USA,80112-6606,80112,6606
BANK9334,Carter Ltd,John Lewis,7857867068,Checking,AT001,Closed,17-11-2013,14-04-2024,USD,INR,1.75,Fixed,FALSE,02-04-2025,Closed,Closed,Book Value,09-10-2025,66367.77,USD,"5121 Davidson Court, New Angelahaven, NV 74922-9395",55243 Robert Garden,,New Angelahaven,NV,USA,74922-9395,74922,9395
BANK3461,Wright LLC,Chase Wagner,1357277177,Business Checking,AT005,Closed,24-01-2011,24-04-2024,USD,USD,2.98,Fixed,TRUE,26-07-2024,Pending,Closed,Principal Owed,09-10-2025,11393.97,USD,"77660 Lisa Views Suite 594, Bowmanshire, MH 57004-6206",29095 Smith Villages Suite 086,Apt. 296,Bowmanshire,MH,USA,57004-6206,57004,6206
BANK5248,"Palmer, Strickland and Clark",David Mills,5378012208,Business Checking,AT005,Matured,20-02-2020,,USD,EUR,0.21,Fixed,TRUE,16-09-2021,Inactive,Matured,Book Value,09-10-2025,37608.55,USD,"1847 Lindsey Trail, Port Mariashire, WI 81356-7793",1548 Smith Brook,,Port Mariashire,WI,USA,81356-7793,81356,7793
BANK4294,Ellis PLC,Katherine Kirby,3006414613,Custodial Account,AT008,Inactive,13-03-2012,,USD,EUR,5.24,Variable,FALSE,18-12-2024,Active,Inactive,Book Value,09-10-2025,148258.76,USD,"078 Hall Freeway, Phillipston, VA 84681-6860",06788 Harris Island,Suite 365,Phillipston,VA,USA,84681-6860,84681,6860
